song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Already Loved,Wilderado,0.508,0.577,9,-7.506,1,0.0449,0.00548,0.00135,0.119,0.432,149.799,audio_features,0tMWvv48HYHJ856nH8QKXZ,spotify:track:0tMWvv48HYHJ856nH8QKXZ,https://api.spotify.com/v1/tracks/0tMWvv48HYHJ856nH8QKXZ,https://api.spotify.com/v1/audio-analysis/0tMWvv48HYHJ856nH8QKXZ,206520,4,0
I Love Myself Today,Bif Naked,0.547,0.909,6,-4.31,0,0.069,0.00588,0.0,0.255,0.65,119.835,audio_features,7CcleN0RUAlPx9IDr0qPK6,spotify:track:7CcleN0RUAlPx9IDr0qPK6,https://api.spotify.com/v1/tracks/7CcleN0RUAlPx9IDr0qPK6,https://api.spotify.com/v1/audio-analysis/7CcleN0RUAlPx9IDr0qPK6,209817,4,0
Stadium Love,Metric,0.407,0.971,5,-3.54,1,0.105,0.0245,3.06e-06,0.355,0.0754,124.503,audio_features,73PtlKAy67oP9EGeK1fZPi,spotify:track:73PtlKAy67oP9EGeK1fZPi,https://api.spotify.com/v1/tracks/73PtlKAy67oP9EGeK1fZPi,https://api.spotify.com/v1/audio-analysis/73PtlKAy67oP9EGeK1fZPi,253693,4,0
Rest Your Love,The Vamps,0.69,0.77,0,-6.149,1,0.0324,0.012,0.0,0.56,0.927,136.981,audio_features,1DDODt4dJv9LIhc98VJhmL,spotify:track:1DDODt4dJv9LIhc98VJhmL,https://api.spotify.com/v1/tracks/1DDODt4dJv9LIhc98VJhmL,https://api.spotify.com/v1/audio-analysis/1DDODt4dJv9LIhc98VJhmL,196369,4,0
I Want to Know What Love Is,Amason,0.268,0.56,2,-6.734,0,0.0471,0.521,0.207,0.0782,0.334,178.766,audio_features,3HszEQiMdPTNcglWcnMGk3,spotify:track:3HszEQiMdPTNcglWcnMGk3,https://api.spotify.com/v1/tracks/3HszEQiMdPTNcglWcnMGk3,https://api.spotify.com/v1/audio-analysis/3HszEQiMdPTNcglWcnMGk3,246999,4,0
Everybody Loves Me,OneRepublic,0.574,0.899,4,-5.75,1,0.0846,0.0507,0.0,0.0902,0.679,170.097,audio_features,2e42fb37LVhtCOescNb1yN,spotify:track:2e42fb37LVhtCOescNb1yN,https://api.spotify.com/v1/tracks/2e42fb37LVhtCOescNb1yN,https://api.spotify.com/v1/audio-analysis/2e42fb37LVhtCOescNb1yN,218973,4,0
Love Hurts,Courage My Love,0.5,0.878,1,-4.48,1,0.0827,0.000891,7.05e-05,0.274,0.423,124.893,audio_features,6EqA9mGymSC14zc82y9Uca,spotify:track:6EqA9mGymSC14zc82y9Uca,https://api.spotify.com/v1/tracks/6EqA9mGymSC14zc82y9Uca,https://api.spotify.com/v1/audio-analysis/6EqA9mGymSC14zc82y9Uca,195027,4,0
Makin Love,Kevin Gates,0.678,0.796,9,-5.599,0,0.41,0.313,0.0,0.816,0.801,134.858,audio_features,313P2oFum86ikac8z3yN2s,spotify:track:313P2oFum86ikac8z3yN2s,https://api.spotify.com/v1/tracks/313P2oFum86ikac8z3yN2s,https://api.spotify.com/v1/audio-analysis/313P2oFum86ikac8z3yN2s,219671,4,0
Young God (feat. Lovelle),WiDE AWAKE,0.494,0.579,5,-6.119,0,0.035,0.0113,3.87e-05,0.151,0.383,149.964,audio_features,09rUEla9UWehpFtMYiMFng,spotify:track:09rUEla9UWehpFtMYiMFng,https://api.spotify.com/v1/tracks/09rUEla9UWehpFtMYiMFng,https://api.spotify.com/v1/audio-analysis/09rUEla9UWehpFtMYiMFng,229277,3,0
This Is Love,will.i.am,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.954,audio_features,7IohFKIwrb75c4XaqX7WWo,spotify:track:7IohFKIwrb75c4XaqX7WWo,https://api.spotify.com/v1/tracks/7IohFKIwrb75c4XaqX7WWo,https://api.spotify.com/v1/audio-analysis/7IohFKIwrb75c4XaqX7WWo,279027,4,0
Paint My Love - 2002 Digital Remaster,Michael Learns To Rock,0.571,0.622,2,-4.447,1,0.0245,0.0186,3.53e-06,0.119,0.231,142.05,audio_features,523iOSL6R2OomhVMGcfxdy,spotify:track:523iOSL6R2OomhVMGcfxdy,https://api.spotify.com/v1/tracks/523iOSL6R2OomhVMGcfxdy,https://api.spotify.com/v1/audio-analysis/523iOSL6R2OomhVMGcfxdy,229960,4,0
Escape From Love - T-Mass Remix,Eva Simons,0.61,0.904,0,-3.28,1,0.0884,0.00273,1.98e-05,0.333,0.545,120.038,audio_features,3u2X1pHENw3IJlVyGSS3Qy,spotify:track:3u2X1pHENw3IJlVyGSS3Qy,https://api.spotify.com/v1/tracks/3u2X1pHENw3IJlVyGSS3Qy,https://api.spotify.com/v1/audio-analysis/3u2X1pHENw3IJlVyGSS3Qy,172369,4,0
Loveless,X Ambassadors,0.327,0.869,0,-4.37,0,0.24,0.000894,0.000112,0.112,0.394,142.996,audio_features,488hQYmk2SYf31tnetVILV,spotify:track:488hQYmk2SYf31tnetVILV,https://api.spotify.com/v1/tracks/488hQYmk2SYf31tnetVILV,https://api.spotify.com/v1/audio-analysis/488hQYmk2SYf31tnetVILV,199240,4,0
Listen,Beyoncé,0.445,0.642,11,-3.869,1,0.048,0.417,0.0,0.115,0.171,122.48,audio_features,279pUgFYUdt2Xiejs8s2Ml,spotify:track:279pUgFYUdt2Xiejs8s2Ml,https://api.spotify.com/v1/tracks/279pUgFYUdt2Xiejs8s2Ml,https://api.spotify.com/v1/audio-analysis/279pUgFYUdt2Xiejs8s2Ml,221547,4,0
"Is This Love - Live At The Pavillon De Paris, 1977",Bob Marley & The Wailers,0.574,0.765,6,-7.153,0,0.0593,0.00408,0.029,0.965,0.565,137.241,audio_features,5AEOXmZkhtcdfEFtvVsz8z,spotify:track:5AEOXmZkhtcdfEFtvVsz8z,https://api.spotify.com/v1/tracks/5AEOXmZkhtcdfEFtvVsz8z,https://api.spotify.com/v1/audio-analysis/5AEOXmZkhtcdfEFtvVsz8z,447573,4,0
I Need You More,Bethel Music,0.446,0.467,2,-6.684,1,0.0306,0.00572,0.0,0.111,0.184,130.08,audio_features,6Lmdw6mo7Xg8QViRIai34e,spotify:track:6Lmdw6mo7Xg8QViRIai34e,https://api.spotify.com/v1/tracks/6Lmdw6mo7Xg8QViRIai34e,https://api.spotify.com/v1/audio-analysis/6Lmdw6mo7Xg8QViRIai34e,541213,4,0
"I Like It, I Love It",Tim McGraw,0.643,0.961,0,-5.298,1,0.0315,0.0196,0.0,0.948,0.96,124.027,audio_features,410J2kbUbXDTadnS0WOGty,spotify:track:410J2kbUbXDTadnS0WOGty,https://api.spotify.com/v1/tracks/410J2kbUbXDTadnS0WOGty,https://api.spotify.com/v1/audio-analysis/410J2kbUbXDTadnS0WOGty,205707,4,0
Modern Love,Mother Mother,0.584,0.833,8,-4.894,1,0.0405,0.00068,5.39e-06,0.329,0.49,131.023,audio_features,4WlEeDc0Z2x1wk1LspmT6N,spotify:track:4WlEeDc0Z2x1wk1LspmT6N,https://api.spotify.com/v1/tracks/4WlEeDc0Z2x1wk1LspmT6N,https://api.spotify.com/v1/audio-analysis/4WlEeDc0Z2x1wk1LspmT6N,191347,4,0
To Love You More - Radio Edit,Céline Dion,0.496,0.596,9,-6.629,1,0.0299,0.251,0.0,0.219,0.156,120.009,audio_features,1YQ5dmucyGpA5HKMNZ9T3E,spotify:track:1YQ5dmucyGpA5HKMNZ9T3E,https://api.spotify.com/v1/tracks/1YQ5dmucyGpA5HKMNZ9T3E,https://api.spotify.com/v1/audio-analysis/1YQ5dmucyGpA5HKMNZ9T3E,279360,4,0
Love Me For A Reason,Boyzone,0.433,0.803,9,-7.508,1,0.0578,0.0602,0.0,0.317,0.627,156.128,audio_features,6ETE0WsD9qIRQabliKuYyd,spotify:track:6ETE0WsD9qIRQabliKuYyd,https://api.spotify.com/v1/tracks/6ETE0WsD9qIRQabliKuYyd,https://api.spotify.com/v1/audio-analysis/6ETE0WsD9qIRQabliKuYyd,219347,4,0
Love On The Line - Live,Hillsong Worship,0.235,0.496,7,-6.543,1,0.0308,0.101,0.0,0.362,0.0741,171.941,audio_features,29z3ihitUAS0p2QqwNXsyo,spotify:track:29z3ihitUAS0p2QqwNXsyo,https://api.spotify.com/v1/tracks/29z3ihitUAS0p2QqwNXsyo,https://api.spotify.com/v1/audio-analysis/29z3ihitUAS0p2QqwNXsyo,296680,3,0
I Love You All the Time (Play It Forward Campaign),Kings of Leon,0.631,0.859,0,-4.418,1,0.0317,0.107,0.0114,0.143,0.452,123.336,audio_features,3ejGfNLeYuJf1v5XNFGp4e,spotify:track:3ejGfNLeYuJf1v5XNFGp4e,https://api.spotify.com/v1/tracks/3ejGfNLeYuJf1v5XNFGp4e,https://api.spotify.com/v1/audio-analysis/3ejGfNLeYuJf1v5XNFGp4e,259194,4,0
Give Me Your Love (feat. Nile Rodgers) - Cedric Gervais Remix,Sigala,0.641,0.901,2,-5.005,1,0.0505,0.00806,0.00655,0.0767,0.388,125.974,audio_features,7JlLP5oXyutCgnOYoxOEHy,spotify:track:7JlLP5oXyutCgnOYoxOEHy,https://api.spotify.com/v1/tracks/7JlLP5oXyutCgnOYoxOEHy,https://api.spotify.com/v1/audio-analysis/7JlLP5oXyutCgnOYoxOEHy,292667,4,0
Love at Night (feat. Juicy J),Austin Mahone,0.394,0.672,7,-6.654,1,0.0789,0.498,0.0,0.699,0.693,127.796,audio_features,3j5bDpu7hoWCxANUH935Jc,spotify:track:3j5bDpu7hoWCxANUH935Jc,https://api.spotify.com/v1/tracks/3j5bDpu7hoWCxANUH935Jc,https://api.spotify.com/v1/audio-analysis/3j5bDpu7hoWCxANUH935Jc,186933,4,0
Lazy Love,Ne-Yo,0.41,0.591,6,-8.089,1,0.0978,0.218,0.0,0.0895,0.215,129.425,audio_features,36dFSVGORZsU4QmZgC43v9,spotify:track:36dFSVGORZsU4QmZgC43v9,https://api.spotify.com/v1/tracks/36dFSVGORZsU4QmZgC43v9,https://api.spotify.com/v1/audio-analysis/36dFSVGORZsU4QmZgC43v9,196493,4,0
City Of Angels,Thirty Seconds To Mars,0.575,0.795,2,-6.149,1,0.0357,0.0787,2.62e-05,0.086,0.149,105.015,audio_features,1dUU2RYiMZ9HCk6CB9Akup,spotify:track:1dUU2RYiMZ9HCk6CB9Akup,https://api.spotify.com/v1/tracks/1dUU2RYiMZ9HCk6CB9Akup,https://api.spotify.com/v1/audio-analysis/1dUU2RYiMZ9HCk6CB9Akup,302040,4,0
Love In An Elevator,Aerosmith,0.429,0.971,4,-3.568,1,0.0738,0.0223,0.00106,0.365,0.559,93.724,audio_features,1nZ2TI2hNPGDYyesyaaASn,spotify:track:1nZ2TI2hNPGDYyesyaaASn,https://api.spotify.com/v1/tracks/1nZ2TI2hNPGDYyesyaaASn,https://api.spotify.com/v1/audio-analysis/1nZ2TI2hNPGDYyesyaaASn,322227,4,0
Love Lost,The Temper Trap,0.548,0.589,7,-7.35,1,0.0377,0.0323,0.33,0.107,0.363,122.562,audio_features,2bNLA45FNc7FXiaPvJqtym,spotify:track:2bNLA45FNc7FXiaPvJqtym,https://api.spotify.com/v1/tracks/2bNLA45FNc7FXiaPvJqtym,https://api.spotify.com/v1/audio-analysis/2bNLA45FNc7FXiaPvJqtym,218267,4,0
Anastasia,Slash,0.441,0.94,1,-5.443,1,0.0421,0.000652,0.00129,0.117,0.433,100.44,audio_features,148BGy6HUPaY0crdLsgGOL,spotify:track:148BGy6HUPaY0crdLsgGOL,https://api.spotify.com/v1/tracks/148BGy6HUPaY0crdLsgGOL,https://api.spotify.com/v1/audio-analysis/148BGy6HUPaY0crdLsgGOL,367267,4,0
Love Will Tear Us Apart - 2010 Remaster,Joy Division,0.525,0.902,2,-8.662,1,0.0368,0.000989,0.691,0.137,0.907,146.83,audio_features,1r8oPEXqnhUVgkUkJNqEuF,spotify:track:1r8oPEXqnhUVgkUkJNqEuF,https://api.spotify.com/v1/tracks/1r8oPEXqnhUVgkUkJNqEuF,https://api.spotify.com/v1/audio-analysis/1r8oPEXqnhUVgkUkJNqEuF,204621,4,0
Need To Feel Loved - Adam K & Soha Vocal Mix,Reflekt,0.731,0.818,2,-6.671,0,0.0479,0.0094,0.378,0.202,0.349,128.04,audio_features,30cjLreSF4Xq0uAB89i2Ac,spotify:track:30cjLreSF4Xq0uAB89i2Ac,https://api.spotify.com/v1/tracks/30cjLreSF4Xq0uAB89i2Ac,https://api.spotify.com/v1/audio-analysis/30cjLreSF4Xq0uAB89i2Ac,396643,4,0
All Your Love,Jakob,0.568,0.587,11,-8.814,0,0.127,0.293,0.329,0.137,0.491,174.682,audio_features,7G7zCzvyqz39BFE7TqPM3O,spotify:track:7G7zCzvyqz39BFE7TqPM3O,https://api.spotify.com/v1/tracks/7G7zCzvyqz39BFE7TqPM3O,https://api.spotify.com/v1/audio-analysis/7G7zCzvyqz39BFE7TqPM3O,175241,4,0
Your Love,Tiësto,0.6,0.95,11,-2.846,0,0.0518,0.0131,0.00986,0.132,0.114,128.058,audio_features,6dIKzMfSEAHSrBwK2d6upu,spotify:track:6dIKzMfSEAHSrBwK2d6upu,https://api.spotify.com/v1/tracks/6dIKzMfSEAHSrBwK2d6upu,https://api.spotify.com/v1/audio-analysis/6dIKzMfSEAHSrBwK2d6upu,195000,4,0
Lovestruck - Radio Edit,Borgeous,0.632,0.913,1,-6.721,1,0.0421,0.00156,0.784,0.407,0.164,127.985,audio_features,4QEDtNl5lh1rNrie8igCDY,spotify:track:4QEDtNl5lh1rNrie8igCDY,https://api.spotify.com/v1/tracks/4QEDtNl5lh1rNrie8igCDY,https://api.spotify.com/v1/audio-analysis/4QEDtNl5lh1rNrie8igCDY,201130,4,0
I Told You I Was Mean,Elle King,0.547,0.695,9,-4.542,0,0.0644,0.0288,0.000102,0.124,0.611,176.105,audio_features,2eqUSPGdZoul6aAXmXbUkE,spotify:track:2eqUSPGdZoul6aAXmXbUkE,https://api.spotify.com/v1/tracks/2eqUSPGdZoul6aAXmXbUkE,https://api.spotify.com/v1/audio-analysis/2eqUSPGdZoul6aAXmXbUkE,270587,4,0
Try and Love Again - 2013 Remaster,Eagles,0.466,0.786,2,-6.81,1,0.0344,0.13,0.14,0.817,0.716,154.341,audio_features,3ULgE72PnMaeV6lzA0G6Jv,spotify:track:3ULgE72PnMaeV6lzA0G6Jv,https://api.spotify.com/v1/tracks/3ULgE72PnMaeV6lzA0G6Jv,https://api.spotify.com/v1/audio-analysis/3ULgE72PnMaeV6lzA0G6Jv,311069,4,0
Love Removal Machine,The Cult,0.335,0.834,7,-7.829,1,0.0937,0.00205,0.000225,0.124,0.62,137.059,audio_features,3w6URtAxoSs2JAw9PvYhbH,spotify:track:3w6URtAxoSs2JAw9PvYhbH,https://api.spotify.com/v1/tracks/3w6URtAxoSs2JAw9PvYhbH,https://api.spotify.com/v1/audio-analysis/3w6URtAxoSs2JAw9PvYhbH,257440,4,0
That Love - Luca Schreiner Remix,Shaggy,0.658,0.888,0,-3.272,1,0.07,0.0538,0.0,0.322,0.355,99.949,audio_features,4hw3xR0WaPRlM4lyctuqkk,spotify:track:4hw3xR0WaPRlM4lyctuqkk,https://api.spotify.com/v1/tracks/4hw3xR0WaPRlM4lyctuqkk,https://api.spotify.com/v1/audio-analysis/4hw3xR0WaPRlM4lyctuqkk,202200,4,0
Promises - Myon & Shane 54 Summer Of Love Radio Edit,Andain,0.617,0.806,8,-7.466,1,0.0266,0.00802,0.141,0.223,0.44,132.004,audio_features,6hvTJ3m5E2t5tpnQAHi0Am,spotify:track:6hvTJ3m5E2t5tpnQAHi0Am,https://api.spotify.com/v1/tracks/6hvTJ3m5E2t5tpnQAHi0Am,https://api.spotify.com/v1/audio-analysis/6hvTJ3m5E2t5tpnQAHi0Am,228404,4,0
Love Buzz - Remastered,Nirvana,0.47,0.885,3,-7.224,1,0.0354,3.22e-05,0.196,0.169,0.79,138.153,audio_features,3FUsMXBxA4V7eUwQ7B0HQO,spotify:track:3FUsMXBxA4V7eUwQ7B0HQO,https://api.spotify.com/v1/tracks/3FUsMXBxA4V7eUwQ7B0HQO,https://api.spotify.com/v1/audio-analysis/3FUsMXBxA4V7eUwQ7B0HQO,215120,4,0
Real Love,Derek Johnson,0.448,0.631,2,-9.082,1,0.0321,0.277,0.0,0.0972,0.274,134.078,audio_features,1mzPFYtJgR26JqpL5DYkCA,spotify:track:1mzPFYtJgR26JqpL5DYkCA,https://api.spotify.com/v1/tracks/1mzPFYtJgR26JqpL5DYkCA,https://api.spotify.com/v1/audio-analysis/1mzPFYtJgR26JqpL5DYkCA,260387,4,0
How Did You Love - Neon Tribe Remix,Shinedown,0.41,0.818,2,-1.677,0,0.0414,0.0112,0.0,0.49,0.338,186.01,audio_features,1iosx4Zs9m4tNTv5uF75SG,spotify:track:1iosx4Zs9m4tNTv5uF75SG,https://api.spotify.com/v1/tracks/1iosx4Zs9m4tNTv5uF75SG,https://api.spotify.com/v1/audio-analysis/1iosx4Zs9m4tNTv5uF75SG,231788,4,0
Don't Give Up (On Love) - Radio Edit,Blinkie,0.555,0.91,11,-4.285,1,0.045,0.0424,0.223,0.142,0.466,122.993,audio_features,6PbmSCgNCDAGJfYJucqUEh,spotify:track:6PbmSCgNCDAGJfYJucqUEh,https://api.spotify.com/v1/tracks/6PbmSCgNCDAGJfYJucqUEh,https://api.spotify.com/v1/audio-analysis/6PbmSCgNCDAGJfYJucqUEh,187317,4,0
Feel the Love (feat. John Newman) - Radio Edit,Rudimental,0.382,0.677,1,-8.776,1,0.0654,0.00357,1.14e-05,0.69,0.245,180.035,audio_features,5crHvEPQ13FbQGQSscm5Ns,spotify:track:5crHvEPQ13FbQGQSscm5Ns,https://api.spotify.com/v1/tracks/5crHvEPQ13FbQGQSscm5Ns,https://api.spotify.com/v1/audio-analysis/5crHvEPQ13FbQGQSscm5Ns,219040,4,0
Nothin' But Love,Zach Clayton,0.723,0.723,0,-5.706,1,0.0331,0.00633,0.0,0.436,0.386,129.019,audio_features,6n4e9liGS8z836fM1Z142h,spotify:track:6n4e9liGS8z836fM1Z142h,https://api.spotify.com/v1/tracks/6n4e9liGS8z836fM1Z142h,https://api.spotify.com/v1/audio-analysis/6n4e9liGS8z836fM1Z142h,219252,4,0
Drunk On Love,Rihanna,0.655,0.873,8,-3.609,0,0.0579,0.0748,0.000454,0.401,0.153,100.391,audio_features,6cJoyuvyTeNrxhEhlNBmUv,spotify:track:6cJoyuvyTeNrxhEhlNBmUv,https://api.spotify.com/v1/tracks/6cJoyuvyTeNrxhEhlNBmUv,https://api.spotify.com/v1/audio-analysis/6cJoyuvyTeNrxhEhlNBmUv,212187,4,0
Yours If You Want It,Rascal Flatts,0.533,0.91,8,-3.087,1,0.0566,0.0102,0.0,0.108,0.494,113.054,audio_features,0MCj53AsRW14o9QEIBSeZD,spotify:track:0MCj53AsRW14o9QEIBSeZD,https://api.spotify.com/v1/tracks/0MCj53AsRW14o9QEIBSeZD,https://api.spotify.com/v1/audio-analysis/0MCj53AsRW14o9QEIBSeZD,208733,4,0
"You're Gonna Go Far, Kid",The Offspring,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,audio_features,6TfBA04WJ3X1d1wXhaCFVT,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,https://api.spotify.com/v1/tracks/6TfBA04WJ3X1d1wXhaCFVT,https://api.spotify.com/v1/audio-analysis/6TfBA04WJ3X1d1wXhaCFVT,177827,4,0
You Don't Own Me (feat. G-Eazy),SAYGRACE,0.332,0.635,7,-5.653,1,0.0898,0.159,2.79e-06,0.0599,0.261,186.249,audio_features,6KI1ZpZWYAJLvmVhCJz65G,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,https://api.spotify.com/v1/tracks/6KI1ZpZWYAJLvmVhCJz65G,https://api.spotify.com/v1/audio-analysis/6KI1ZpZWYAJLvmVhCJz65G,201493,3,0
Treat You Better,Shawn Mendes,0.455,0.797,10,-4.133,0,0.36,0.132,0.0,0.11,0.757,165.717,audio_features,1rtDwblY1CJ9i490fMzJnc,spotify:track:1rtDwblY1CJ9i490fMzJnc,https://api.spotify.com/v1/tracks/1rtDwblY1CJ9i490fMzJnc,https://api.spotify.com/v1/audio-analysis/1rtDwblY1CJ9i490fMzJnc,187973,4,0
Never Forget You,Zara Larsson,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,audio_features,6WLS56xiRrXjSm9RSdL3zD,spotify:track:6WLS56xiRrXjSm9RSdL3zD,https://api.spotify.com/v1/tracks/6WLS56xiRrXjSm9RSdL3zD,https://api.spotify.com/v1/audio-analysis/6WLS56xiRrXjSm9RSdL3zD,213428,4,0
Die For You,The Weeknd,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249,audio_features,2Ch7LmS7r2Gy2kc64wv3Bz,spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz,https://api.spotify.com/v1/tracks/2Ch7LmS7r2Gy2kc64wv3Bz,https://api.spotify.com/v1/audio-analysis/2Ch7LmS7r2Gy2kc64wv3Bz,260253,4,0
LUV,Tory Lanez,0.539,0.528,11,-8.113,0,0.252,0.0108,0.0,0.117,0.252,190.169,audio_features,16Ah4QqH4mgYVXqfC4mdSd,spotify:track:16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/tracks/16Ah4QqH4mgYVXqfC4mdSd,https://api.spotify.com/v1/audio-analysis/16Ah4QqH4mgYVXqfC4mdSd,228640,4,0
Let Me Hold You (Turn Me On),Cheat Codes,0.681,0.774,1,-3.167,0,0.0787,0.0992,0.0,0.35,0.267,102.924,audio_features,72xvRETEsd5hS1RfduciRi,spotify:track:72xvRETEsd5hS1RfduciRi,https://api.spotify.com/v1/tracks/72xvRETEsd5hS1RfduciRi,https://api.spotify.com/v1/audio-analysis/72xvRETEsd5hS1RfduciRi,162425,4,0
Bound To You,Jocelyn Alice,0.466,0.671,5,-4.757,1,0.138,0.144,0.0,0.29,0.319,137.512,audio_features,6MIwdFXHnImyz1TmsuUrEB,spotify:track:6MIwdFXHnImyz1TmsuUrEB,https://api.spotify.com/v1/tracks/6MIwdFXHnImyz1TmsuUrEB,https://api.spotify.com/v1/audio-analysis/6MIwdFXHnImyz1TmsuUrEB,204343,4,0
Nothing Without You,The Weeknd,0.575,0.634,1,-8.1,1,0.068,0.0646,0.0,0.0878,0.191,109.825,audio_features,57qiTKh8bVX0VtfUNTQqhw,spotify:track:57qiTKh8bVX0VtfUNTQqhw,https://api.spotify.com/v1/tracks/57qiTKh8bVX0VtfUNTQqhw,https://api.spotify.com/v1/audio-analysis/57qiTKh8bVX0VtfUNTQqhw,198653,4,0
Nobody Else but You,Trey Songz,0.698,0.611,5,-6.361,0,0.155,0.0371,0.0,0.246,0.228,139.972,audio_features,2slbJay1LPdOafYYCTe5Ss,spotify:track:2slbJay1LPdOafYYCTe5Ss,https://api.spotify.com/v1/tracks/2slbJay1LPdOafYYCTe5Ss,https://api.spotify.com/v1/audio-analysis/2slbJay1LPdOafYYCTe5Ss,228723,4,0
Lost on You,LP,0.433,0.724,5,-6.126,0,0.0372,0.1,0.0,0.0918,0.689,174.006,audio_features,3SqvR3HYLlCTYzbDXJ52OC,spotify:track:3SqvR3HYLlCTYzbDXJ52OC,https://api.spotify.com/v1/tracks/3SqvR3HYLlCTYzbDXJ52OC,https://api.spotify.com/v1/audio-analysis/3SqvR3HYLlCTYzbDXJ52OC,268105,4,0
Make You Miss Me,Sam Hunt,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,audio_features,0xwPzLmBAYro8BUz7MrtAo,spotify:track:0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/tracks/0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/audio-analysis/0xwPzLmBAYro8BUz7MrtAo,225693,4,0
Never Be Like You (feat. Kai),Flume,0.54,0.59,0,-4.359,1,0.0528,0.446,0.0,0.14,0.267,119.878,audio_features,6y0igZArWVi6Iz0rj35c1Y,spotify:track:6y0igZArWVi6Iz0rj35c1Y,https://api.spotify.com/v1/tracks/6y0igZArWVi6Iz0rj35c1Y,https://api.spotify.com/v1/audio-analysis/6y0igZArWVi6Iz0rj35c1Y,234910,4,0
Need You Now,Lady A,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,audio_features,11EX5yhxr9Ihl3IN1asrfK,spotify:track:11EX5yhxr9Ihl3IN1asrfK,https://api.spotify.com/v1/tracks/11EX5yhxr9Ihl3IN1asrfK,https://api.spotify.com/v1/audio-analysis/11EX5yhxr9Ihl3IN1asrfK,277573,4,0
Gyal You A Party Animal,Charly Black,0.588,0.841,0,-5.138,1,0.0932,0.026,0.0,0.33,0.871,134.577,audio_features,7rj8aNwZqTvrUeLlAyNWtZ,spotify:track:7rj8aNwZqTvrUeLlAyNWtZ,https://api.spotify.com/v1/tracks/7rj8aNwZqTvrUeLlAyNWtZ,https://api.spotify.com/v1/audio-analysis/7rj8aNwZqTvrUeLlAyNWtZ,214867,5,0
Let You Get Away (feat. Ashe),Shaun Frank,0.577,0.81,6,-2.802,0,0.139,0.0681,0.000117,0.394,0.271,167.935,audio_features,4GMszfo2E9JlQsDIFyQIGL,spotify:track:4GMszfo2E9JlQsDIFyQIGL,https://api.spotify.com/v1/tracks/4GMszfo2E9JlQsDIFyQIGL,https://api.spotify.com/v1/audio-analysis/4GMszfo2E9JlQsDIFyQIGL,244320,4,0
I Need You,Armin van Buuren,0.6,0.863,8,-5.754,0,0.031,0.00168,0.00406,0.0939,0.223,106.997,audio_features,3Ko6JQcxWUQMRqALr8NdlB,spotify:track:3Ko6JQcxWUQMRqALr8NdlB,https://api.spotify.com/v1/tracks/3Ko6JQcxWUQMRqALr8NdlB,https://api.spotify.com/v1/audio-analysis/3Ko6JQcxWUQMRqALr8NdlB,206750,4,0
Middle of a Memory,Cole Swindell,0.531,0.746,11,-4.228,1,0.0329,0.0972,0.0,0.102,0.304,139.788,audio_features,38gZVjeaeR3gcnCzziAxBm,spotify:track:38gZVjeaeR3gcnCzziAxBm,https://api.spotify.com/v1/tracks/38gZVjeaeR3gcnCzziAxBm,https://api.spotify.com/v1/audio-analysis/38gZVjeaeR3gcnCzziAxBm,226307,4,0
"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",DJ Khaled,0.412,0.548,10,-6.981,1,0.243,0.0173,0.0,0.181,0.176,81.293,audio_features,6ezg5Mm5UEEi3Oqsbb7Cjn,spotify:track:6ezg5Mm5UEEi3Oqsbb7Cjn,https://api.spotify.com/v1/tracks/6ezg5Mm5UEEi3Oqsbb7Cjn,https://api.spotify.com/v1/audio-analysis/6ezg5Mm5UEEi3Oqsbb7Cjn,325615,4,0
Until You Were Gone,The Chainsmokers,0.577,0.698,1,-4.773,1,0.0451,0.0541,0.0,0.131,0.324,128.061,audio_features,12MqM3S0fTvR6X4Jt1Xvn6,spotify:track:12MqM3S0fTvR6X4Jt1Xvn6,https://api.spotify.com/v1/tracks/12MqM3S0fTvR6X4Jt1Xvn6,https://api.spotify.com/v1/audio-analysis/12MqM3S0fTvR6X4Jt1Xvn6,215625,4,0
Spring Day,BTS,0.539,0.846,8,-3.192,1,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,audio_features,02q0ZnV2L4XByzEvWZJqBC,spotify:track:02q0ZnV2L4XByzEvWZJqBC,https://api.spotify.com/v1/tracks/02q0ZnV2L4XByzEvWZJqBC,https://api.spotify.com/v1/audio-analysis/02q0ZnV2L4XByzEvWZJqBC,274097,4,0
