song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Good For You,Selena Gomez,0.607,0.673,5,-6.484,0,0.0611,0.181,0.0,0.069,0.215,88.952,audio_features,578Eooad7oUyn4stovZiPg,spotify:track:578Eooad7oUyn4stovZiPg,https://api.spotify.com/v1/tracks/578Eooad7oUyn4stovZiPg,https://api.spotify.com/v1/audio-analysis/578Eooad7oUyn4stovZiPg,221280,4,1
Harder Than You Think,Public Enemy,0.484,0.852,11,-4.442,0,0.274,0.0317,0.0,0.0547,0.766,103.578,audio_features,5YpZh8wfS4moRBk0ijNcXr,spotify:track:5YpZh8wfS4moRBk0ijNcXr,https://api.spotify.com/v1/tracks/5YpZh8wfS4moRBk0ijNcXr,https://api.spotify.com/v1/audio-analysis/5YpZh8wfS4moRBk0ijNcXr,249522,4,1
Until You Were Gone (feat. Emily Warren) - Boehm Remix,The Chainsmokers,0.703,0.758,10,-7.566,0,0.0284,0.0634,4.99e-06,0.277,0.747,124.992,audio_features,0rWV9qjGDfeDmECGyeAXPV,spotify:track:0rWV9qjGDfeDmECGyeAXPV,https://api.spotify.com/v1/tracks/0rWV9qjGDfeDmECGyeAXPV,https://api.spotify.com/v1/audio-analysis/0rWV9qjGDfeDmECGyeAXPV,251333,4,1
You Look Like I Need A Drink,Justin Moore,0.608,0.841,11,-3.626,1,0.028,0.0028,0.0,0.0834,0.917,106.004,audio_features,1TGJxtVHgPHKVt6K7sPn1T,spotify:track:1TGJxtVHgPHKVt6K7sPn1T,https://api.spotify.com/v1/tracks/1TGJxtVHgPHKVt6K7sPn1T,https://api.spotify.com/v1/audio-analysis/1TGJxtVHgPHKVt6K7sPn1T,187480,4,1
song like you,Bea Miller,0.716,0.759,5,-5.183,0,0.0777,0.165,2.06e-05,0.158,0.498,87.042,audio_features,0Mk46SuJRp3DrHczSlEfOt,spotify:track:0Mk46SuJRp3DrHczSlEfOt,https://api.spotify.com/v1/tracks/0Mk46SuJRp3DrHczSlEfOt,https://api.spotify.com/v1/audio-analysis/0Mk46SuJRp3DrHczSlEfOt,196334,4,1
Where You Lead,Carole King,0.784,0.459,0,-10.446,1,0.0304,0.763,1.29e-06,0.0684,0.931,106.958,audio_features,0APt4t1Dab58sYmGQ4jgij,spotify:track:0APt4t1Dab58sYmGQ4jgij,https://api.spotify.com/v1/tracks/0APt4t1Dab58sYmGQ4jgij,https://api.spotify.com/v1/audio-analysis/0APt4t1Dab58sYmGQ4jgij,200147,4,1
Fall for You,Christian French,0.702,0.506,8,-6.191,0,0.0823,0.102,0.0,0.135,0.358,109.981,audio_features,7JKdB79MjDgH9GE72AChkY,spotify:track:7JKdB79MjDgH9GE72AChkY,https://api.spotify.com/v1/tracks/7JKdB79MjDgH9GE72AChkY,https://api.spotify.com/v1/audio-analysis/7JKdB79MjDgH9GE72AChkY,240011,4,1
You Be Killin Em,Fabolous,0.664,0.909,6,-3.552,0,0.22,0.444,0.0,0.525,0.557,93.977,audio_features,5I6YA7oHtraxwWQzzCugDt,spotify:track:5I6YA7oHtraxwWQzzCugDt,https://api.spotify.com/v1/tracks/5I6YA7oHtraxwWQzzCugDt,https://api.spotify.com/v1/audio-analysis/5I6YA7oHtraxwWQzzCugDt,209693,4,1
Let It Go,Keyshia Cole,0.806,0.721,10,-5.167,0,0.215,0.197,0.0,0.209,0.781,94.967,audio_features,2RqZFOLOnzVmHUX7ZMcaES,spotify:track:2RqZFOLOnzVmHUX7ZMcaES,https://api.spotify.com/v1/tracks/2RqZFOLOnzVmHUX7ZMcaES,https://api.spotify.com/v1/audio-analysis/2RqZFOLOnzVmHUX7ZMcaES,238333,4,1
Doctor You,DNCE,0.715,0.835,4,-4.561,0,0.0685,0.00533,1.17e-05,0.184,0.732,123.022,audio_features,126u5zblQkpLfKoHBhOXIz,spotify:track:126u5zblQkpLfKoHBhOXIz,https://api.spotify.com/v1/tracks/126u5zblQkpLfKoHBhOXIz,https://api.spotify.com/v1/audio-analysis/126u5zblQkpLfKoHBhOXIz,192013,4,1
Never Gonna Give You Up,Rick Astley,0.73,0.984,8,-5.788,1,0.0418,0.0964,3.59e-06,0.0841,0.934,113.343,audio_features,6swPSes7JPneC4hwx5fdDf,spotify:track:6swPSes7JPneC4hwx5fdDf,https://api.spotify.com/v1/tracks/6swPSes7JPneC4hwx5fdDf,https://api.spotify.com/v1/audio-analysis/6swPSes7JPneC4hwx5fdDf,212907,4,1
Fast as You,Dwight Yoakam,0.628,0.801,4,-7.926,1,0.0282,0.000479,0.0897,0.396,0.843,125.954,audio_features,6FevJcaJvt5EvsHnuJHBnb,spotify:track:6FevJcaJvt5EvsHnuJHBnb,https://api.spotify.com/v1/tracks/6FevJcaJvt5EvsHnuJHBnb,https://api.spotify.com/v1/audio-analysis/6FevJcaJvt5EvsHnuJHBnb,285200,4,1
Loving Someone,The 1975,0.583,0.654,7,-6.89,1,0.0472,0.0572,0.00116,0.133,0.191,90.021,audio_features,4p1pxmqtPtPHqWbOd2RgXu,spotify:track:4p1pxmqtPtPHqWbOd2RgXu,https://api.spotify.com/v1/tracks/4p1pxmqtPtPHqWbOd2RgXu,https://api.spotify.com/v1/audio-analysis/4p1pxmqtPtPHqWbOd2RgXu,260427,4,1
You Wanna See,Migos,0.867,0.625,2,-5.219,1,0.229,0.199,0.0,0.0825,0.281,128.13,audio_features,0Vn3matkxCsr1C5NIibPil,spotify:track:0Vn3matkxCsr1C5NIibPil,https://api.spotify.com/v1/tracks/0Vn3matkxCsr1C5NIibPil,https://api.spotify.com/v1/audio-analysis/0Vn3matkxCsr1C5NIibPil,318903,4,1
Thank You (feat. R. City),Meghan Trainor,0.718,0.576,5,-5.676,1,0.0428,0.102,0.0,0.113,0.811,99.99,audio_features,24XcdlmaW0EizWVPgxocBV,spotify:track:24XcdlmaW0EizWVPgxocBV,https://api.spotify.com/v1/tracks/24XcdlmaW0EizWVPgxocBV,https://api.spotify.com/v1/audio-analysis/24XcdlmaW0EizWVPgxocBV,205907,4,1
On the Nights You Stay Home,Donovan Woods,0.671,0.616,2,-9.534,1,0.0459,0.41,0.115,0.098,0.781,155.019,audio_features,23TQmCeTd3zZQoCKyO7mEh,spotify:track:23TQmCeTd3zZQoCKyO7mEh,https://api.spotify.com/v1/tracks/23TQmCeTd3zZQoCKyO7mEh,https://api.spotify.com/v1/audio-analysis/23TQmCeTd3zZQoCKyO7mEh,229715,4,1
Make Me Like You,Gwen Stefani,0.741,0.714,5,-4.739,0,0.0476,0.0403,1.58e-05,0.127,0.799,118.036,audio_features,10smZlqqS5IyJgS1VkFwl5,spotify:track:10smZlqqS5IyJgS1VkFwl5,https://api.spotify.com/v1/tracks/10smZlqqS5IyJgS1VkFwl5,https://api.spotify.com/v1/audio-analysis/10smZlqqS5IyJgS1VkFwl5,216947,4,1
I Want You,Savage Garden,0.628,0.871,7,-6.44,1,0.0363,0.0077,1.64e-06,0.392,0.615,106.101,audio_features,3XorCFmcupSm5QS6hA9g4N,spotify:track:3XorCFmcupSm5QS6hA9g4N,https://api.spotify.com/v1/tracks/3XorCFmcupSm5QS6hA9g4N,https://api.spotify.com/v1/audio-analysis/3XorCFmcupSm5QS6hA9g4N,232067,4,1
A Change Of Heart,The 1975,0.74,0.51,5,-7.477,1,0.0242,0.211,0.00951,0.0825,0.528,105.013,audio_features,035QPHPAcqApSGMMcogT45,spotify:track:035QPHPAcqApSGMMcogT45,https://api.spotify.com/v1/tracks/035QPHPAcqApSGMMcogT45,https://api.spotify.com/v1/audio-analysis/035QPHPAcqApSGMMcogT45,283840,4,1
Thinking About You,Axwell /\ Ingrosso,0.688,0.829,8,-5.515,1,0.055,0.0457,0.0,0.203,0.509,122.011,audio_features,6dj2rjZ9N6XldGzlvemKQl,spotify:track:6dj2rjZ9N6XldGzlvemKQl,https://api.spotify.com/v1/tracks/6dj2rjZ9N6XldGzlvemKQl,https://api.spotify.com/v1/audio-analysis/6dj2rjZ9N6XldGzlvemKQl,204590,4,1
Rather Be with You,Sinead Harnett,0.656,0.543,11,-6.586,0,0.0848,0.0409,0.0,0.136,0.197,109.976,audio_features,3AVE9qpiII7fyKjENTN8YI,spotify:track:3AVE9qpiII7fyKjENTN8YI,https://api.spotify.com/v1/tracks/3AVE9qpiII7fyKjENTN8YI,https://api.spotify.com/v1/audio-analysis/3AVE9qpiII7fyKjENTN8YI,199364,4,1
The Way You Make Me Feel - 2012 Remaster,Michael Jackson,0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,audio_features,0sKlV58cODrjxGFOyf9IXY,spotify:track:0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/tracks/0sKlV58cODrjxGFOyf9IXY,https://api.spotify.com/v1/audio-analysis/0sKlV58cODrjxGFOyf9IXY,298120,4,1
Gotta Be You,One Direction,0.515,0.62,8,-4.335,1,0.0268,0.405,0.0,0.0693,0.587,85.014,audio_features,0HDTwcFiGxxFSo7UZ32q2Z,spotify:track:0HDTwcFiGxxFSo7UZ32q2Z,https://api.spotify.com/v1/tracks/0HDTwcFiGxxFSo7UZ32q2Z,https://api.spotify.com/v1/audio-analysis/0HDTwcFiGxxFSo7UZ32q2Z,241787,4,1
I Run To You,Lady A,0.655,0.786,3,-4.451,1,0.034,0.163,5.99e-05,0.124,0.378,113.964,audio_features,58b795UJmSNjfzqdHZOcen,spotify:track:58b795UJmSNjfzqdHZOcen,https://api.spotify.com/v1/tracks/58b795UJmSNjfzqdHZOcen,https://api.spotify.com/v1/audio-analysis/58b795UJmSNjfzqdHZOcen,256013,4,1
I Don't Fuck With You,Big Sean,0.824,0.733,1,-5.474,1,0.0613,0.0362,0.0,0.325,0.395,97.972,audio_features,7FYH5AW3bVfZHJIQpq3UOA,spotify:track:7FYH5AW3bVfZHJIQpq3UOA,https://api.spotify.com/v1/tracks/7FYH5AW3bVfZHJIQpq3UOA,https://api.spotify.com/v1/audio-analysis/7FYH5AW3bVfZHJIQpq3UOA,284387,4,1
She's American,The 1975,0.647,0.857,1,-3.94,1,0.0547,0.167,0.000437,0.0763,0.55,115.976,audio_features,51cd3bzVmLAjlnsSZn4ecW,spotify:track:51cd3bzVmLAjlnsSZn4ecW,https://api.spotify.com/v1/tracks/51cd3bzVmLAjlnsSZn4ecW,https://api.spotify.com/v1/audio-analysis/51cd3bzVmLAjlnsSZn4ecW,270107,4,1
Go On Girl,Ne-Yo,0.637,0.521,4,-6.959,1,0.109,0.155,0.0,0.0945,0.562,83.896,audio_features,3QE7ObGjkt1kYnhLvZPRUy,spotify:track:3QE7ObGjkt1kYnhLvZPRUy,https://api.spotify.com/v1/tracks/3QE7ObGjkt1kYnhLvZPRUy,https://api.spotify.com/v1/audio-analysis/3QE7ObGjkt1kYnhLvZPRUy,261427,4,1
Music In You,Sebastien,0.739,0.659,0,-5.361,0,0.0967,0.242,2.21e-06,0.245,0.44,117.016,audio_features,0t3uSTVVYGVYVKJUlOMqfk,spotify:track:0t3uSTVVYGVYVKJUlOMqfk,https://api.spotify.com/v1/tracks/0t3uSTVVYGVYVKJUlOMqfk,https://api.spotify.com/v1/audio-analysis/0t3uSTVVYGVYVKJUlOMqfk,185296,4,1
Be With You,AKMU,0.747,0.827,1,-2.944,0,0.0421,0.173,0.0,0.0949,0.403,104.017,audio_features,7IRZ9aTBu35je2AHT2LxvL,spotify:track:7IRZ9aTBu35je2AHT2LxvL,https://api.spotify.com/v1/tracks/7IRZ9aTBu35je2AHT2LxvL,https://api.spotify.com/v1/audio-analysis/7IRZ9aTBu35je2AHT2LxvL,186749,4,1
Wish You Were On It,Florida Georgia Line,0.598,0.871,11,-3.943,1,0.0365,0.107,0.0,0.287,0.685,129.977,audio_features,6qXkmquPIHcr4yCWqtCskm,spotify:track:6qXkmquPIHcr4yCWqtCskm,https://api.spotify.com/v1/tracks/6qXkmquPIHcr4yCWqtCskm,https://api.spotify.com/v1/audio-analysis/6qXkmquPIHcr4yCWqtCskm,184413,4,1
Under You,Nick Jonas,0.648,0.754,7,-5.718,1,0.0555,0.0152,0.0,0.0929,0.684,96.017,audio_features,5BXNi1mVw6Cu7zzqR1VZbR,spotify:track:5BXNi1mVw6Cu7zzqR1VZbR,https://api.spotify.com/v1/tracks/5BXNi1mVw6Cu7zzqR1VZbR,https://api.spotify.com/v1/audio-analysis/5BXNi1mVw6Cu7zzqR1VZbR,197347,4,1
I Believe in You,Michael Bublé,0.612,0.744,8,-5.671,1,0.033,0.125,2.57e-06,0.0978,0.527,113.009,audio_features,67aeyMdt7cgb8l9zg53Pfm,spotify:track:67aeyMdt7cgb8l9zg53Pfm,https://api.spotify.com/v1/tracks/67aeyMdt7cgb8l9zg53Pfm,https://api.spotify.com/v1/audio-analysis/67aeyMdt7cgb8l9zg53Pfm,201813,4,1
You Make Me Feel... (feat. Sabi),Cobra Starship,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,audio_features,16Of7eeW44kt0a1M0nitHM,spotify:track:16Of7eeW44kt0a1M0nitHM,https://api.spotify.com/v1/tracks/16Of7eeW44kt0a1M0nitHM,https://api.spotify.com/v1/audio-analysis/16Of7eeW44kt0a1M0nitHM,215693,4,1
Thinking Of You,Mabel,0.646,0.758,6,-5.363,1,0.0622,0.0478,0.0,0.128,0.563,86.206,audio_features,56FhccE7R8gdoOOhBgd13R,spotify:track:56FhccE7R8gdoOOhBgd13R,https://api.spotify.com/v1/tracks/56FhccE7R8gdoOOhBgd13R,https://api.spotify.com/v1/audio-analysis/56FhccE7R8gdoOOhBgd13R,214010,4,1
Days With You,Snakehips,0.599,0.795,5,-5.127,0,0.129,0.0672,0.0,0.223,0.888,94.947,audio_features,7acxAP7tiaD8T18IeK7wAq,spotify:track:7acxAP7tiaD8T18IeK7wAq,https://api.spotify.com/v1/tracks/7acxAP7tiaD8T18IeK7wAq,https://api.spotify.com/v1/audio-analysis/7acxAP7tiaD8T18IeK7wAq,212781,4,1
Sure Be Cool If You Did,Blake Shelton,0.576,0.726,11,-4.625,1,0.035,0.255,0.0,0.108,0.582,136.802,audio_features,0g9zfmHDjZvYQDAf4pPOqi,spotify:track:0g9zfmHDjZvYQDAf4pPOqi,https://api.spotify.com/v1/tracks/0g9zfmHDjZvYQDAf4pPOqi,https://api.spotify.com/v1/audio-analysis/0g9zfmHDjZvYQDAf4pPOqi,215720,4,1
Only for You,Heartless Bastards,0.68,0.644,5,-5.915,1,0.0308,0.0399,0.0847,0.106,0.748,81.993,audio_features,1vnsuOpBXk24qVMNsm5nUi,spotify:track:1vnsuOpBXk24qVMNsm5nUi,https://api.spotify.com/v1/tracks/1vnsuOpBXk24qVMNsm5nUi,https://api.spotify.com/v1/audio-analysis/1vnsuOpBXk24qVMNsm5nUi,308067,4,1
Marry You,Diamond Platnumz,0.735,0.754,1,-7.657,1,0.0421,0.0484,0.00932,0.0619,0.906,126.975,audio_features,3Or2K22tNCDIKKNJuuFfqd,spotify:track:3Or2K22tNCDIKKNJuuFfqd,https://api.spotify.com/v1/tracks/3Or2K22tNCDIKKNJuuFfqd,https://api.spotify.com/v1/audio-analysis/3Or2K22tNCDIKKNJuuFfqd,246805,4,1
Put My Hands On You,DEAN,0.611,0.651,10,-6.553,1,0.138,0.388,0.0,0.115,0.719,105.714,audio_features,08bhA1FcwVfyE6RBwdsMFP,spotify:track:08bhA1FcwVfyE6RBwdsMFP,https://api.spotify.com/v1/tracks/08bhA1FcwVfyE6RBwdsMFP,https://api.spotify.com/v1/audio-analysis/08bhA1FcwVfyE6RBwdsMFP,209173,4,1
All for You,French Montana,0.623,0.606,9,-7.357,1,0.287,0.26,0.0,0.156,0.243,121.986,audio_features,4rMhnUBc5KjVa8oaj2mynQ,spotify:track:4rMhnUBc5KjVa8oaj2mynQ,https://api.spotify.com/v1/tracks/4rMhnUBc5KjVa8oaj2mynQ,https://api.spotify.com/v1/audio-analysis/4rMhnUBc5KjVa8oaj2mynQ,359837,4,1
You Belong,The Avener,0.777,0.721,11,-5.461,0,0.0396,0.0394,0.0572,0.127,0.793,115.995,audio_features,6DdEvjkxweoP9YGrJzH4i3,spotify:track:6DdEvjkxweoP9YGrJzH4i3,https://api.spotify.com/v1/tracks/6DdEvjkxweoP9YGrJzH4i3,https://api.spotify.com/v1/audio-analysis/6DdEvjkxweoP9YGrJzH4i3,201724,4,1
High Off You,NOAHJVMES,0.564,0.575,0,-8.515,0,0.184,0.296,0.000463,0.0909,0.347,96.827,audio_features,6rQeJiM2UBjUCxtwWB4tnn,spotify:track:6rQeJiM2UBjUCxtwWB4tnn,https://api.spotify.com/v1/tracks/6rQeJiM2UBjUCxtwWB4tnn,https://api.spotify.com/v1/audio-analysis/6rQeJiM2UBjUCxtwWB4tnn,185722,4,1
Wonder If You Wonder,Witt Lowry,0.552,0.689,8,-9.218,1,0.306,0.553,0.0,0.105,0.665,95.03,audio_features,2fnwiUU3LEvEy7xByzzaDV,spotify:track:2fnwiUU3LEvEy7xByzzaDV,https://api.spotify.com/v1/tracks/2fnwiUU3LEvEy7xByzzaDV,https://api.spotify.com/v1/audio-analysis/2fnwiUU3LEvEy7xByzzaDV,235265,4,1
"Karma, You Got Owned",Tep No,0.812,0.661,0,-6.656,0,0.151,0.0465,1.2e-05,0.0974,0.587,110.977,audio_features,064bpLtaGuf0BPTJJaj74e,spotify:track:064bpLtaGuf0BPTJJaj74e,https://api.spotify.com/v1/tracks/064bpLtaGuf0BPTJJaj74e,https://api.spotify.com/v1/audio-analysis/064bpLtaGuf0BPTJJaj74e,229388,4,1
I.M.Y (Miss You),Kodak Black,0.79,0.663,8,-8.074,0,0.156,0.304,0.0,0.0892,0.919,130.97,audio_features,4ljFgxQtSqphJtLnqGt0UG,spotify:track:4ljFgxQtSqphJtLnqGt0UG,https://api.spotify.com/v1/tracks/4ljFgxQtSqphJtLnqGt0UG,https://api.spotify.com/v1/audio-analysis/4ljFgxQtSqphJtLnqGt0UG,168620,4,1
(You Drive Me) Crazy,Britney Spears,0.748,0.939,0,-4.288,0,0.0341,0.0534,0.0,0.32,0.96,104.001,audio_features,1DSJNBNhGZCigg9ll5VeZv,spotify:track:1DSJNBNhGZCigg9ll5VeZv,https://api.spotify.com/v1/tracks/1DSJNBNhGZCigg9ll5VeZv,https://api.spotify.com/v1/audio-analysis/1DSJNBNhGZCigg9ll5VeZv,198067,4,1
"I Am You, You Are Me",ZICO,0.768,0.618,9,-6.928,0,0.0529,0.317,0.0,0.299,0.7,96.975,audio_features,75ai0ibymmqyCyaxwZuhnu,spotify:track:75ai0ibymmqyCyaxwZuhnu,https://api.spotify.com/v1/tracks/75ai0ibymmqyCyaxwZuhnu,https://api.spotify.com/v1/audio-analysis/75ai0ibymmqyCyaxwZuhnu,213252,4,1
Just Like You,Falling In Reverse,0.555,0.97,2,-2.036,1,0.0787,0.00221,0.0,0.122,0.677,112.564,audio_features,1wQPcfKUzpzrf6gcVqQh04,spotify:track:1wQPcfKUzpzrf6gcVqQh04,https://api.spotify.com/v1/tracks/1wQPcfKUzpzrf6gcVqQh04,https://api.spotify.com/v1/audio-analysis/1wQPcfKUzpzrf6gcVqQh04,212612,4,1
You Rascal You,Hanni El Khatib,0.617,0.656,5,-8.023,1,0.304,0.491,7.84e-06,0.0796,0.475,84.712,audio_features,1frYiip4Dab0UneoJRIkxW,spotify:track:1frYiip4Dab0UneoJRIkxW,https://api.spotify.com/v1/tracks/1frYiip4Dab0UneoJRIkxW,https://api.spotify.com/v1/audio-analysis/1frYiip4Dab0UneoJRIkxW,141091,4,1
Need You,FTampa,0.636,0.833,8,-4.504,0,0.0452,0.625,0.0066,0.14,0.817,127.991,audio_features,0qFKJ921JaLqUk51X2G0UD,spotify:track:0qFKJ921JaLqUk51X2G0UD,https://api.spotify.com/v1/tracks/0qFKJ921JaLqUk51X2G0UD,https://api.spotify.com/v1/audio-analysis/0qFKJ921JaLqUk51X2G0UD,212509,4,1
If You Could See Me Now,The Script,0.602,0.758,0,-6.864,1,0.0399,0.00569,0.0,0.145,0.368,100.017,audio_features,6EzSy7WxNCazx3csu7lxdV,spotify:track:6EzSy7WxNCazx3csu7lxdV,https://api.spotify.com/v1/tracks/6EzSy7WxNCazx3csu7lxdV,https://api.spotify.com/v1/audio-analysis/6EzSy7WxNCazx3csu7lxdV,219547,4,1
Bout You,Marian Hill,0.865,0.316,5,-12.89,1,0.137,0.611,0.281,0.0969,0.821,147.97,audio_features,3NdaKqaVaif1C9rgI7WBZU,spotify:track:3NdaKqaVaif1C9rgI7WBZU,https://api.spotify.com/v1/tracks/3NdaKqaVaif1C9rgI7WBZU,https://api.spotify.com/v1/audio-analysis/3NdaKqaVaif1C9rgI7WBZU,235827,4,1
Let Me Hold You (feat. Omarion),Bow Wow,0.815,0.662,6,-8.244,1,0.199,0.0915,0.000409,0.0898,0.611,151.518,audio_features,1oNToERLIN71YCPLbRIQGQ,spotify:track:1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/tracks/1oNToERLIN71YCPLbRIQGQ,https://api.spotify.com/v1/audio-analysis/1oNToERLIN71YCPLbRIQGQ,248493,4,1
A Different You Original Mix - Original Mix,Tep No,0.665,0.706,10,-4.781,1,0.0764,0.114,0.000228,0.131,0.415,128.017,audio_features,0zNRxjqC83teSDeqQuALPQ,spotify:track:0zNRxjqC83teSDeqQuALPQ,https://api.spotify.com/v1/tracks/0zNRxjqC83teSDeqQuALPQ,https://api.spotify.com/v1/audio-analysis/0zNRxjqC83teSDeqQuALPQ,197370,4,1
Runnin' - Interlude,Kehlani,0.571,0.515,7,-8.93,1,0.445,0.414,0.0,0.121,0.443,133.106,audio_features,0dYDmow4l5hbPs5E6QLMSC,spotify:track:0dYDmow4l5hbPs5E6QLMSC,https://api.spotify.com/v1/tracks/0dYDmow4l5hbPs5E6QLMSC,https://api.spotify.com/v1/audio-analysis/0dYDmow4l5hbPs5E6QLMSC,137849,4,1
Where Have You Been,Rihanna,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.223,0.444,127.963,audio_features,6BZJSdeVicl1LEtWUQKP4o,spotify:track:6BZJSdeVicl1LEtWUQKP4o,https://api.spotify.com/v1/tracks/6BZJSdeVicl1LEtWUQKP4o,https://api.spotify.com/v1/audio-analysis/6BZJSdeVicl1LEtWUQKP4o,242680,4,1
Like You (feat. Ciara),Bow Wow,0.714,0.6,6,-8.365,1,0.0876,0.0465,0.0,0.0646,0.504,82.017,audio_features,3jEqrIfwKO0M8ALu3TGilF,spotify:track:3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/tracks/3jEqrIfwKO0M8ALu3TGilF,https://api.spotify.com/v1/audio-analysis/3jEqrIfwKO0M8ALu3TGilF,205840,4,1
"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark,0.635,0.684,0,-11.687,1,0.0329,0.088,0.156,0.0755,0.892,120.269,audio_features,05oFyvdztPdpwSwpoclD4c,spotify:track:05oFyvdztPdpwSwpoclD4c,https://api.spotify.com/v1/tracks/05oFyvdztPdpwSwpoclD4c,https://api.spotify.com/v1/audio-analysis/05oFyvdztPdpwSwpoclD4c,268547,4,1
What You Want (feat. Total),Mase,0.838,0.72,10,-6.593,0,0.384,0.0312,1.11e-05,0.422,0.845,93.76,audio_features,6hxn98poTu1O4YZfafvC18,spotify:track:6hxn98poTu1O4YZfafvC18,https://api.spotify.com/v1/tracks/6hxn98poTu1O4YZfafvC18,https://api.spotify.com/v1/audio-analysis/6hxn98poTu1O4YZfafvC18,242947,4,1
Losing You,Solange,0.735,0.798,0,-6.175,1,0.127,0.0579,0.0677,0.161,0.464,113.997,audio_features,1AY7xcMNSEoX1GQJcKb6kV,spotify:track:1AY7xcMNSEoX1GQJcKb6kV,https://api.spotify.com/v1/tracks/1AY7xcMNSEoX1GQJcKb6kV,https://api.spotify.com/v1/audio-analysis/1AY7xcMNSEoX1GQJcKb6kV,260400,4,1
Gonna Make You Sweat (Everybody Dance Now),C & C Music Factory,0.56,0.913,6,-4.168,1,0.0926,0.00657,0.115,0.251,0.88,112.103,audio_features,1JsFoyE8EiHwhl9fUO200e,spotify:track:1JsFoyE8EiHwhl9fUO200e,https://api.spotify.com/v1/tracks/1JsFoyE8EiHwhl9fUO200e,https://api.spotify.com/v1/audio-analysis/1JsFoyE8EiHwhl9fUO200e,244747,4,1
Blood Sweat & Tears,BTS,0.583,0.885,0,-3.571,0,0.106,0.0244,0.0,0.357,0.601,92.959,audio_features,6s4nmrLG6XiiGJsVQtm6FI,spotify:track:6s4nmrLG6XiiGJsVQtm6FI,https://api.spotify.com/v1/tracks/6s4nmrLG6XiiGJsVQtm6FI,https://api.spotify.com/v1/audio-analysis/6s4nmrLG6XiiGJsVQtm6FI,217052,4,1
See You Again,Miley Cyrus,0.692,0.911,9,-5.098,0,0.177,0.0149,7.34e-05,0.112,0.801,138.975,audio_features,0G71WvIkF2K6HViJeFvOcM,spotify:track:0G71WvIkF2K6HViJeFvOcM,https://api.spotify.com/v1/tracks/0G71WvIkF2K6HViJeFvOcM,https://api.spotify.com/v1/audio-analysis/0G71WvIkF2K6HViJeFvOcM,190453,4,1
Better With You,Austin Mahone,0.778,0.559,5,-6.05,0,0.0477,0.557,0.0,0.101,0.509,99.973,audio_features,3nS6zA7laKRAvnpFi7Gu9g,spotify:track:3nS6zA7laKRAvnpFi7Gu9g,https://api.spotify.com/v1/tracks/3nS6zA7laKRAvnpFi7Gu9g,https://api.spotify.com/v1/audio-analysis/3nS6zA7laKRAvnpFi7Gu9g,234173,4,1
With You,Chris Brown,0.662,0.693,3,-4.298,1,0.0698,0.134,0.0,0.145,0.655,86.009,audio_features,7ByfFjT83MNmisdzhZ50Fv,spotify:track:7ByfFjT83MNmisdzhZ50Fv,https://api.spotify.com/v1/tracks/7ByfFjT83MNmisdzhZ50Fv,https://api.spotify.com/v1/audio-analysis/7ByfFjT83MNmisdzhZ50Fv,252120,4,1
Kill You,Eminem,0.829,0.624,11,-6.452,1,0.38,0.0862,4.06e-05,0.252,0.7,106.87,audio_features,0gM2LPvmYnW1Gr6A3hS8Fg,spotify:track:0gM2LPvmYnW1Gr6A3hS8Fg,https://api.spotify.com/v1/tracks/0gM2LPvmYnW1Gr6A3hS8Fg,https://api.spotify.com/v1/audio-analysis/0gM2LPvmYnW1Gr6A3hS8Fg,264787,4,1
If It Makes You Happy,Sheryl Crow,0.543,0.681,7,-7.091,1,0.0289,0.0482,8.43e-05,0.104,0.292,95.415,audio_features,5XrfFo0JFOnWD9ZMNXGkQh,spotify:track:5XrfFo0JFOnWD9ZMNXGkQh,https://api.spotify.com/v1/tracks/5XrfFo0JFOnWD9ZMNXGkQh,https://api.spotify.com/v1/audio-analysis/5XrfFo0JFOnWD9ZMNXGkQh,323400,4,1
With You (feat. Quinn XCII),ILLENIUM,0.67,0.694,7,-5.98,1,0.0405,0.0786,4.33e-05,0.327,0.128,89.952,audio_features,5qxLvazzinSf4Cb1N6zIhb,spotify:track:5qxLvazzinSf4Cb1N6zIhb,https://api.spotify.com/v1/tracks/5qxLvazzinSf4Cb1N6zIhb,https://api.spotify.com/v1/audio-analysis/5qxLvazzinSf4Cb1N6zIhb,186125,4,1
Phone Down,Erykah Badu,0.85,0.449,0,-6.437,1,0.0444,0.188,0.00218,0.0965,0.603,91.962,audio_features,0fp50tbUZvhA4LO0GrwYRu,spotify:track:0fp50tbUZvhA4LO0GrwYRu,https://api.spotify.com/v1/tracks/0fp50tbUZvhA4LO0GrwYRu,https://api.spotify.com/v1/audio-analysis/0fp50tbUZvhA4LO0GrwYRu,208720,4,1
