song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
Real Love - from the John Lewis Christmas Advert 2014,Tom Odell,0.363,0.205,5,-9.301,1,0.0271,0.916,1.6e-06,0.105,0.18,82.932,audio_features,1Udy17gjGeZPNdmmcLjl7L,spotify:track:1Udy17gjGeZPNdmmcLjl7L,https://api.spotify.com/v1/tracks/1Udy17gjGeZPNdmmcLjl7L,https://api.spotify.com/v1/audio-analysis/1Udy17gjGeZPNdmmcLjl7L,141240,4,2
The Love That We Need,Hayes Carll,0.369,0.365,4,-9.869,1,0.0451,0.708,0.0343,0.108,0.222,181.019,audio_features,31dEh1OeZGv61RZzDIixue,spotify:track:31dEh1OeZGv61RZzDIixue,https://api.spotify.com/v1/tracks/31dEh1OeZGv61RZzDIixue,https://api.spotify.com/v1/audio-analysis/31dEh1OeZGv61RZzDIixue,248440,4,2
Crazy Love - 2013 Remaster,Van Morrison,0.575,0.188,9,-18.758,1,0.0959,0.841,4.37e-05,0.228,0.334,77.464,audio_features,2hjAc6x8EoSLhGxRNg8KEw,spotify:track:2hjAc6x8EoSLhGxRNg8KEw,https://api.spotify.com/v1/tracks/2hjAc6x8EoSLhGxRNg8KEw,https://api.spotify.com/v1/audio-analysis/2hjAc6x8EoSLhGxRNg8KEw,155453,4,2
Play with Fire,Vance Joy,0.62,0.524,0,-8.282,1,0.0297,0.485,2.34e-05,0.106,0.244,120.027,audio_features,0d0bU9qHxAHvuJRjio7cU6,spotify:track:0d0bU9qHxAHvuJRjio7cU6,https://api.spotify.com/v1/tracks/0d0bU9qHxAHvuJRjio7cU6,https://api.spotify.com/v1/audio-analysis/0d0bU9qHxAHvuJRjio7cU6,263053,4,2
The World At Large,Modest Mouse,0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,audio_features,5op53ANI4exiWqFHKuwWxd,spotify:track:5op53ANI4exiWqFHKuwWxd,https://api.spotify.com/v1/tracks/5op53ANI4exiWqFHKuwWxd,https://api.spotify.com/v1/audio-analysis/5op53ANI4exiWqFHKuwWxd,272507,4,2
How Deep Is Your Love,William Singe,0.695,0.369,10,-10.944,1,0.122,0.488,0.0,0.104,0.398,115.245,audio_features,0pmSbpYeNlImxN5BzWH5zg,spotify:track:0pmSbpYeNlImxN5BzWH5zg,https://api.spotify.com/v1/tracks/0pmSbpYeNlImxN5BzWH5zg,https://api.spotify.com/v1/audio-analysis/0pmSbpYeNlImxN5BzWH5zg,136229,4,2
She Don't Love You,Eric Paslay,0.36,0.333,7,-8.491,1,0.0285,0.335,1.09e-06,0.114,0.17,74.53,audio_features,1B17jo7XD3lJ9AtrdE9kUd,spotify:track:1B17jo7XD3lJ9AtrdE9kUd,https://api.spotify.com/v1/tracks/1B17jo7XD3lJ9AtrdE9kUd,https://api.spotify.com/v1/audio-analysis/1B17jo7XD3lJ9AtrdE9kUd,262053,1,2
봄인가 봐 Spring Love,Eric Nam,0.68,0.391,11,-6.906,1,0.0357,0.723,0.0,0.107,0.419,82.861,audio_features,0zvzglIwe1ac0OdMaCLSat,spotify:track:0zvzglIwe1ac0OdMaCLSat,https://api.spotify.com/v1/tracks/0zvzglIwe1ac0OdMaCLSat,https://api.spotify.com/v1/audio-analysis/0zvzglIwe1ac0OdMaCLSat,198750,4,2
How To Love Me,SAYGRACE,0.453,0.378,8,-5.656,1,0.0365,0.914,9.88e-05,0.0659,0.152,80.385,audio_features,70bhxGCCsZUwCNNQVZEdf2,spotify:track:70bhxGCCsZUwCNNQVZEdf2,https://api.spotify.com/v1/tracks/70bhxGCCsZUwCNNQVZEdf2,https://api.spotify.com/v1/audio-analysis/70bhxGCCsZUwCNNQVZEdf2,211360,4,2
"Endless Love - From ""The Endless Love"" Soundtrack",Lionel Richie,0.456,0.332,10,-9.775,1,0.025,0.665,0.000248,0.138,0.237,93.633,audio_features,0FGxAEMIE5GhyFqFMHRWaO,spotify:track:0FGxAEMIE5GhyFqFMHRWaO,https://api.spotify.com/v1/tracks/0FGxAEMIE5GhyFqFMHRWaO,https://api.spotify.com/v1/audio-analysis/0FGxAEMIE5GhyFqFMHRWaO,266267,4,2
Can't Help Falling in Love,Jess and Gabriel,0.33,0.0684,0,-18.27,1,0.0323,0.765,0.000151,0.129,0.175,88.645,audio_features,4Gng5Ouwz5bazftduyyBJw,spotify:track:4Gng5Ouwz5bazftduyyBJw,https://api.spotify.com/v1/tracks/4Gng5Ouwz5bazftduyyBJw,https://api.spotify.com/v1/audio-analysis/4Gng5Ouwz5bazftduyyBJw,191591,4,2
Wherever You Will Go,Charlene Soraia,0.563,0.152,9,-6.936,1,0.0327,0.788,1.66e-05,0.11,0.129,111.868,audio_features,2ZHmUFJRXfowfWv64nr7yA,spotify:track:2ZHmUFJRXfowfWv64nr7yA,https://api.spotify.com/v1/tracks/2ZHmUFJRXfowfWv64nr7yA,https://api.spotify.com/v1/audio-analysis/2ZHmUFJRXfowfWv64nr7yA,198693,4,2
50 Ways to Leave Your Lover,Paul Simon,0.815,0.372,7,-12.814,1,0.0752,0.166,0.000116,0.0767,0.293,101.684,audio_features,6Qb7gtV6Q4MnUjSbkFcopl,spotify:track:6Qb7gtV6Q4MnUjSbkFcopl,https://api.spotify.com/v1/tracks/6Qb7gtV6Q4MnUjSbkFcopl,https://api.spotify.com/v1/audio-analysis/6Qb7gtV6Q4MnUjSbkFcopl,217347,4,2
Can't Help Falling in Love,Haley Reinhart,0.41,0.0485,0,-13.918,1,0.038,0.947,0.0,0.108,0.247,137.97,audio_features,5LcLSpYIn25sDjDRjVo2AE,spotify:track:5LcLSpYIn25sDjDRjVo2AE,https://api.spotify.com/v1/tracks/5LcLSpYIn25sDjDRjVo2AE,https://api.spotify.com/v1/audio-analysis/5LcLSpYIn25sDjDRjVo2AE,173175,4,2
Make You Feel My Love (album),Adele,0.552,0.173,10,-10.576,1,0.0292,0.907,0.000401,0.105,0.0854,76.97,audio_features,2SeSSX9VmBZ00pMZp128BJ,spotify:track:2SeSSX9VmBZ00pMZp128BJ,https://api.spotify.com/v1/tracks/2SeSSX9VmBZ00pMZp128BJ,https://api.spotify.com/v1/audio-analysis/2SeSSX9VmBZ00pMZp128BJ,212040,1,2
It Must Have Been Love,Kathleen Edwards,0.274,0.117,9,-14.225,0,0.0401,0.832,2.8e-06,0.0973,0.203,167.931,audio_features,6varSqCbYjIO8ax2DVmnmX,spotify:track:6varSqCbYjIO8ax2DVmnmX,https://api.spotify.com/v1/tracks/6varSqCbYjIO8ax2DVmnmX,https://api.spotify.com/v1/audio-analysis/6varSqCbYjIO8ax2DVmnmX,247840,5,2
Dangerously In Love,Beyoncé,0.609,0.407,6,-8.026,1,0.0808,0.345,0.0,0.19,0.459,99.982,audio_features,0KFuXEdOp5QfIfxHR6TJSm,spotify:track:0KFuXEdOp5QfIfxHR6TJSm,https://api.spotify.com/v1/tracks/0KFuXEdOp5QfIfxHR6TJSm,https://api.spotify.com/v1/audio-analysis/0KFuXEdOp5QfIfxHR6TJSm,293133,4,2
I Love You Lord / Passion - Acoustic,Hillsong Young & Free,0.21,0.239,4,-13.087,1,0.0315,0.666,0.0707,0.0986,0.0802,148.11,audio_features,48LiTfePc5B8FfxzOqTqAC,spotify:track:48LiTfePc5B8FfxzOqTqAC,https://api.spotify.com/v1/tracks/48LiTfePc5B8FfxzOqTqAC,https://api.spotify.com/v1/audio-analysis/48LiTfePc5B8FfxzOqTqAC,325667,4,2
Where Did Our Love Go,The Supremes,0.566,0.49,0,-10.867,1,0.0414,0.791,1.42e-05,0.0919,0.847,134.934,audio_features,69RH84na5iUNwrwxpgjC5j,spotify:track:69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/tracks/69RH84na5iUNwrwxpgjC5j,https://api.spotify.com/v1/audio-analysis/69RH84na5iUNwrwxpgjC5j,153333,4,2
Can You Feel The Love Tonight,Elton John,0.31,0.321,10,-10.591,1,0.0312,0.824,6.88e-05,0.0987,0.147,122.86,audio_features,5NjEHwWc2vb3fJAxM9lnEO,spotify:track:5NjEHwWc2vb3fJAxM9lnEO,https://api.spotify.com/v1/tracks/5NjEHwWc2vb3fJAxM9lnEO,https://api.spotify.com/v1/audio-analysis/5NjEHwWc2vb3fJAxM9lnEO,240133,4,2
Saving All My Love for You,Whitney Houston,0.636,0.264,6,-14.567,0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,audio_features,1lx8ddGT5wCD6W2xmLeRKG,spotify:track:1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/tracks/1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/audio-analysis/1lx8ddGT5wCD6W2xmLeRKG,238467,3,2
What the World Needs Now Is Love,Andra Day,0.373,0.356,10,-9.049,1,0.0454,0.485,0.0,0.165,0.258,94.612,audio_features,1E2qfOtDbT1NPaGQnI3L12,spotify:track:1E2qfOtDbT1NPaGQnI3L12,https://api.spotify.com/v1/tracks/1E2qfOtDbT1NPaGQnI3L12,https://api.spotify.com/v1/audio-analysis/1E2qfOtDbT1NPaGQnI3L12,260667,3,2
Suck at Love,Violet Days,0.635,0.429,1,-8.078,0,0.0495,0.474,0.0,0.101,0.293,124.905,audio_features,5cBDezO8YeZibVHBdUFGjB,spotify:track:5cBDezO8YeZibVHBdUFGjB,https://api.spotify.com/v1/tracks/5cBDezO8YeZibVHBdUFGjB,https://api.spotify.com/v1/audio-analysis/5cBDezO8YeZibVHBdUFGjB,228947,4,2
I'd Love To Lay You Down,Conway Twitty,0.638,0.377,2,-15.64,1,0.0341,0.572,0.0,0.102,0.778,81.911,audio_features,4VF5XIZ7EiMfLElRzYG2E8,spotify:track:4VF5XIZ7EiMfLElRzYG2E8,https://api.spotify.com/v1/tracks/4VF5XIZ7EiMfLElRzYG2E8,https://api.spotify.com/v1/audio-analysis/4VF5XIZ7EiMfLElRzYG2E8,199600,4,2
I'd Love to Change the World - 2004 Remaster,Ten Years After,0.384,0.516,9,-12.032,0,0.0345,0.202,0.18,0.114,0.371,118.129,audio_features,19HjHUjCfDrEYhVSIKG6nK,spotify:track:19HjHUjCfDrEYhVSIKG6nK,https://api.spotify.com/v1/tracks/19HjHUjCfDrEYhVSIKG6nK,https://api.spotify.com/v1/audio-analysis/19HjHUjCfDrEYhVSIKG6nK,224133,4,2
Our Love Is Here To Stay,Natalie Cole,0.39,0.0968,0,-14.966,1,0.0285,0.867,3.58e-06,0.0715,0.135,68.768,audio_features,1BuHbtYFgSaV99PFPBZEkW,spotify:track:1BuHbtYFgSaV99PFPBZEkW,https://api.spotify.com/v1/tracks/1BuHbtYFgSaV99PFPBZEkW,https://api.spotify.com/v1/audio-analysis/1BuHbtYFgSaV99PFPBZEkW,209960,4,2
Greatest Love of All,Whitney Houston,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.117,0.248,131.242,audio_features,6yJxCltgtmGxIgKOS6ndnu,spotify:track:6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400,4,2
Emmylou,Vance Joy,0.591,0.41,9,-8.762,0,0.0229,0.599,0.000346,0.189,0.308,96.003,audio_features,0uKyC5TIiwfeh0evennKOO,spotify:track:0uKyC5TIiwfeh0evennKOO,https://api.spotify.com/v1/tracks/0uKyC5TIiwfeh0evennKOO,https://api.spotify.com/v1/audio-analysis/0uKyC5TIiwfeh0evennKOO,280653,4,2
The Book of Love,The Magnetic Fields,0.485,0.262,7,-13.286,1,0.0263,0.978,5.99e-05,0.117,0.332,98.536,audio_features,6UGpcXcENaUqQKPc6oqOe4,spotify:track:6UGpcXcENaUqQKPc6oqOe4,https://api.spotify.com/v1/tracks/6UGpcXcENaUqQKPc6oqOe4,https://api.spotify.com/v1/audio-analysis/6UGpcXcENaUqQKPc6oqOe4,162413,4,2
Prove Me Wrong,Pryde,0.594,0.457,0,-7.593,0,0.0496,0.202,0.0,0.0977,0.156,110.913,audio_features,1rOtwjMSJJmwcWtVClGRx0,spotify:track:1rOtwjMSJJmwcWtVClGRx0,https://api.spotify.com/v1/tracks/1rOtwjMSJJmwcWtVClGRx0,https://api.spotify.com/v1/audio-analysis/1rOtwjMSJJmwcWtVClGRx0,177914,4,2
At Your Best (You Are Love),Aaliyah,0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,audio_features,4lRrk574qIHpoEEKC1zuam,spotify:track:4lRrk574qIHpoEEKC1zuam,https://api.spotify.com/v1/tracks/4lRrk574qIHpoEEKC1zuam,https://api.spotify.com/v1/audio-analysis/4lRrk574qIHpoEEKC1zuam,291400,4,2
Our Love's Funeral,Racoon Racoon,0.634,0.245,2,-10.84,1,0.0306,0.754,0.00029,0.0914,0.152,98.901,audio_features,11nv4KdXavlqZqTGHfAAbL,spotify:track:11nv4KdXavlqZqTGHfAAbL,https://api.spotify.com/v1/tracks/11nv4KdXavlqZqTGHfAAbL,https://api.spotify.com/v1/audio-analysis/11nv4KdXavlqZqTGHfAAbL,165320,4,2
Only Love,Mumford & Sons,0.286,0.274,9,-9.618,1,0.0307,0.0456,0.000581,0.101,0.141,160.031,audio_features,6XVhftVkMt5Eo50gyBUltu,spotify:track:6XVhftVkMt5Eo50gyBUltu,https://api.spotify.com/v1/tracks/6XVhftVkMt5Eo50gyBUltu,https://api.spotify.com/v1/audio-analysis/6XVhftVkMt5Eo50gyBUltu,276707,4,2
I'm In The Mood For Love,Julie London,0.58,0.0545,9,-14.594,0,0.0473,0.963,0.000265,0.0967,0.177,123.341,audio_features,6crfO56bDm0RjpctUuGs5X,spotify:track:6crfO56bDm0RjpctUuGs5X,https://api.spotify.com/v1/tracks/6crfO56bDm0RjpctUuGs5X,https://api.spotify.com/v1/audio-analysis/6crfO56bDm0RjpctUuGs5X,149827,4,2
Love Story,Lyn,0.404,0.557,2,-4.76,1,0.0396,0.709,0.0,0.125,0.193,60.136,audio_features,59Jq02jMj7gInyclQePYs8,spotify:track:59Jq02jMj7gInyclQePYs8,https://api.spotify.com/v1/tracks/59Jq02jMj7gInyclQePYs8,https://api.spotify.com/v1/audio-analysis/59Jq02jMj7gInyclQePYs8,204506,4,2
Love Me (Acoustic),Jane XØ,0.525,0.253,1,-8.739,1,0.0366,0.804,0.0,0.113,0.435,100.923,audio_features,4Igy4iApEJqhyNSIX1EE5I,spotify:track:4Igy4iApEJqhyNSIX1EE5I,https://api.spotify.com/v1/tracks/4Igy4iApEJqhyNSIX1EE5I,https://api.spotify.com/v1/audio-analysis/4Igy4iApEJqhyNSIX1EE5I,169617,5,2
Crazy Love,Michael Bublé,0.42,0.548,2,-7.221,1,0.0398,0.478,0.0,0.259,0.471,77.018,audio_features,5yHRupjhJzuqxW5WjGTRr7,spotify:track:5yHRupjhJzuqxW5WjGTRr7,https://api.spotify.com/v1/tracks/5yHRupjhJzuqxW5WjGTRr7,https://api.spotify.com/v1/audio-analysis/5yHRupjhJzuqxW5WjGTRr7,211293,4,2
SHE DON'T LOVE ME,ZAYN,0.677,0.396,1,-8.229,0,0.0278,0.117,0.0,0.0888,0.242,102.028,audio_features,4MaOXwqSgiwgngbeYePmu8,spotify:track:4MaOXwqSgiwgngbeYePmu8,https://api.spotify.com/v1/tracks/4MaOXwqSgiwgngbeYePmu8,https://api.spotify.com/v1/audio-analysis/4MaOXwqSgiwgngbeYePmu8,255040,4,2
I Hope That I Don't Fall In Love With You,Tom Waits,0.558,0.177,0,-16.368,1,0.028,0.919,0.000211,0.113,0.455,85.887,audio_features,0oYo06FRCBtrE3kWrDcsDF,spotify:track:0oYo06FRCBtrE3kWrDcsDF,https://api.spotify.com/v1/tracks/0oYo06FRCBtrE3kWrDcsDF,https://api.spotify.com/v1/audio-analysis/0oYo06FRCBtrE3kWrDcsDF,234533,4,2
Close Your Eyes,Michael Bublé,0.309,0.542,7,-6.023,1,0.031,0.43,0.0,0.0954,0.237,137.39,audio_features,04THq9ESnlipU969vuvSJx,spotify:track:04THq9ESnlipU969vuvSJx,https://api.spotify.com/v1/tracks/04THq9ESnlipU969vuvSJx,https://api.spotify.com/v1/audio-analysis/04THq9ESnlipU969vuvSJx,213107,4,2
Show Me Love - Acoustic Version,Robin Schulz,0.681,0.299,11,-7.497,0,0.0292,0.78,0.0,0.0813,0.159,126.069,audio_features,1T2HTSy2wENxaFKD1SzjBk,spotify:track:1T2HTSy2wENxaFKD1SzjBk,https://api.spotify.com/v1/tracks/1T2HTSy2wENxaFKD1SzjBk,https://api.spotify.com/v1/audio-analysis/1T2HTSy2wENxaFKD1SzjBk,255410,4,2
Litost,X Ambassadors,0.456,0.459,9,-8.416,0,0.0356,0.0703,0.000183,0.11,0.167,120.009,audio_features,7HyvbdOddwXEGzKoLNxhKG,spotify:track:7HyvbdOddwXEGzKoLNxhKG,https://api.spotify.com/v1/tracks/7HyvbdOddwXEGzKoLNxhKG,https://api.spotify.com/v1/audio-analysis/7HyvbdOddwXEGzKoLNxhKG,321387,3,2
Make You Feel My Love,Sleeping At Last,0.451,0.0767,7,-12.221,1,0.0402,0.979,0.0,0.129,0.333,139.586,audio_features,2NZEJxIUnsP18o2aNzeuZW,spotify:track:2NZEJxIUnsP18o2aNzeuZW,https://api.spotify.com/v1/tracks/2NZEJxIUnsP18o2aNzeuZW,https://api.spotify.com/v1/audio-analysis/2NZEJxIUnsP18o2aNzeuZW,208340,4,2
First Love,Adele,0.684,0.112,0,-13.461,1,0.0339,0.985,0.00552,0.09,0.335,81.31,audio_features,3d2DyIigzomibwlVgobyxO,spotify:track:3d2DyIigzomibwlVgobyxO,https://api.spotify.com/v1/tracks/3d2DyIigzomibwlVgobyxO,https://api.spotify.com/v1/audio-analysis/3d2DyIigzomibwlVgobyxO,190280,4,2
Like Someone In Love,Bruno Major,0.597,0.462,10,-7.816,1,0.0597,0.649,7.28e-06,0.11,0.377,71.578,audio_features,3EkVr2yIMSajZVa6VKFqan,spotify:track:3EkVr2yIMSajZVa6VKFqan,https://api.spotify.com/v1/tracks/3EkVr2yIMSajZVa6VKFqan,https://api.spotify.com/v1/audio-analysis/3EkVr2yIMSajZVa6VKFqan,143888,4,2
Let Me Love You,Megan Davies,0.589,0.24,7,-9.918,0,0.0386,0.827,0.0,0.0703,0.503,137.896,audio_features,4SlqJDp7uxVBqYOkd5pOlN,spotify:track:4SlqJDp7uxVBqYOkd5pOlN,https://api.spotify.com/v1/tracks/4SlqJDp7uxVBqYOkd5pOlN,https://api.spotify.com/v1/audio-analysis/4SlqJDp7uxVBqYOkd5pOlN,256522,4,2
I Don't Love You,Urban Zakapa,0.35,0.348,4,-6.156,1,0.0317,0.805,4.48e-06,0.102,0.274,146.603,audio_features,7neOIVKDsLaUXV5y84jGuY,spotify:track:7neOIVKDsLaUXV5y84jGuY,https://api.spotify.com/v1/tracks/7neOIVKDsLaUXV5y84jGuY,https://api.spotify.com/v1/audio-analysis/7neOIVKDsLaUXV5y84jGuY,254925,4,2
Love For Sale - Remastered,Cannonball Adderley,0.582,0.343,5,-8.004,0,0.0428,0.735,0.0,0.125,0.462,88.144,audio_features,16Po3i2Kcsy74jz0lp6fdJ,spotify:track:16Po3i2Kcsy74jz0lp6fdJ,https://api.spotify.com/v1/tracks/16Po3i2Kcsy74jz0lp6fdJ,https://api.spotify.com/v1/audio-analysis/16Po3i2Kcsy74jz0lp6fdJ,424640,4,2
"I Hate You, I Love You",Ben Schuller,0.44,0.343,2,-10.703,0,0.169,0.719,0.0,0.104,0.22,183.787,audio_features,1D3fvdZB0Z5h1qmuC0hw1q,spotify:track:1D3fvdZB0Z5h1qmuC0hw1q,https://api.spotify.com/v1/tracks/1D3fvdZB0Z5h1qmuC0hw1q,https://api.spotify.com/v1/audio-analysis/1D3fvdZB0Z5h1qmuC0hw1q,225724,4,2
Terrible Love,Birdy,0.46,0.451,2,-6.8,1,0.0252,0.497,4.91e-06,0.155,0.144,77.928,audio_features,4ycQEzQkhdkFlpLNTp2XS0,spotify:track:4ycQEzQkhdkFlpLNTp2XS0,https://api.spotify.com/v1/tracks/4ycQEzQkhdkFlpLNTp2XS0,https://api.spotify.com/v1/audio-analysis/4ycQEzQkhdkFlpLNTp2XS0,283880,4,2
Love You Any Less,Rag'n'Bone Man,0.317,0.309,4,-9.588,0,0.0319,0.809,0.0,0.107,0.142,120.065,audio_features,4VkjUjmnyidaY4Fkxju6LP,spotify:track:4VkjUjmnyidaY4Fkxju6LP,https://api.spotify.com/v1/tracks/4VkjUjmnyidaY4Fkxju6LP,https://api.spotify.com/v1/audio-analysis/4VkjUjmnyidaY4Fkxju6LP,261147,4,2
With Love,Christina Grimmie,0.429,0.445,2,-5.674,1,0.0265,0.776,0.000178,0.239,0.201,150.126,audio_features,4xtpy5lEYd3Feg17826h4d,spotify:track:4xtpy5lEYd3Feg17826h4d,https://api.spotify.com/v1/tracks/4xtpy5lEYd3Feg17826h4d,https://api.spotify.com/v1/audio-analysis/4xtpy5lEYd3Feg17826h4d,237933,4,2
A Dream is a Wish Your Heart Makes/So This is Love,Sabrina Carpenter,0.504,0.237,1,-9.089,1,0.0279,0.908,0.0,0.145,0.215,93.726,audio_features,3WlCLuC6emWu8kbpaEb0KT,spotify:track:3WlCLuC6emWu8kbpaEb0KT,https://api.spotify.com/v1/tracks/3WlCLuC6emWu8kbpaEb0KT,https://api.spotify.com/v1/audio-analysis/3WlCLuC6emWu8kbpaEb0KT,149973,4,2
I Can't Make You Love Me,Bonnie Raitt,0.588,0.149,7,-16.728,0,0.0319,0.846,9.65e-05,0.236,0.113,124.689,audio_features,69uJi5QsBtqlYkGURTBli8,spotify:track:69uJi5QsBtqlYkGURTBli8,https://api.spotify.com/v1/tracks/69uJi5QsBtqlYkGURTBli8,https://api.spotify.com/v1/audio-analysis/69uJi5QsBtqlYkGURTBli8,332960,4,2
Leave Your Lover,Sam Smith,0.445,0.26,4,-8.775,1,0.0435,0.953,3.27e-06,0.105,0.423,143.431,audio_features,14Ch95oEbCcSBNX7gZdag9,spotify:track:14Ch95oEbCcSBNX7gZdag9,https://api.spotify.com/v1/tracks/14Ch95oEbCcSBNX7gZdag9,https://api.spotify.com/v1/audio-analysis/14Ch95oEbCcSBNX7gZdag9,188377,4,2
"Lover, Please Stay",Nothing But Thieves,0.269,0.122,1,-10.408,1,0.0334,0.952,0.0,0.0915,0.118,83.967,audio_features,3QxCvkqWdkMqy3CPxOhZ24,spotify:track:3QxCvkqWdkMqy3CPxOhZ24,https://api.spotify.com/v1/tracks/3QxCvkqWdkMqy3CPxOhZ24,https://api.spotify.com/v1/audio-analysis/3QxCvkqWdkMqy3CPxOhZ24,247187,4,2
I Love You Always Forever,Donna Lewis,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773,audio_features,1PEqh7awkpuepLBSq8ZwqD,spotify:track:1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,https://api.spotify.com/v1/audio-analysis/1PEqh7awkpuepLBSq8ZwqD,239960,4,2
If I Ever Fall In Love (feat. Jason Derulo),Pentatonix,0.403,0.477,10,-6.723,0,0.0384,0.582,0.0,0.314,0.399,141.719,audio_features,3vaWsG3oKZt0bSra2p5c5R,spotify:track:3vaWsG3oKZt0bSra2p5c5R,https://api.spotify.com/v1/tracks/3vaWsG3oKZt0bSra2p5c5R,https://api.spotify.com/v1/audio-analysis/3vaWsG3oKZt0bSra2p5c5R,194053,4,2
I'll Never Love,Michael Kiwanuka,0.537,0.37,2,-10.606,0,0.0346,0.586,0.0322,0.11,0.395,149.467,audio_features,6GVSdu24y9O1NA6DME7CkV,spotify:track:6GVSdu24y9O1NA6DME7CkV,https://api.spotify.com/v1/tracks/6GVSdu24y9O1NA6DME7CkV,https://api.spotify.com/v1/audio-analysis/6GVSdu24y9O1NA6DME7CkV,165987,4,2
That kind of night,Urban Zakapa,0.477,0.407,7,-8.224,1,0.0272,0.765,0.0,0.124,0.16,75.963,audio_features,5Yn8yr2WVHW6wtdiumwkn1,spotify:track:5Yn8yr2WVHW6wtdiumwkn1,https://api.spotify.com/v1/tracks/5Yn8yr2WVHW6wtdiumwkn1,https://api.spotify.com/v1/audio-analysis/5Yn8yr2WVHW6wtdiumwkn1,233356,4,2
Stop! In The Name Of Love,The Supremes,0.603,0.633,0,-5.832,1,0.0287,0.799,0.0,0.115,0.504,115.884,audio_features,1xkLLbpo3y4KNy64EFVB9C,spotify:track:1xkLLbpo3y4KNy64EFVB9C,https://api.spotify.com/v1/tracks/1xkLLbpo3y4KNy64EFVB9C,https://api.spotify.com/v1/audio-analysis/1xkLLbpo3y4KNy64EFVB9C,172040,4,2
The Burden,Weeping Willows,0.494,0.515,4,-7.97,0,0.0264,0.513,0.00142,0.194,0.287,87.086,audio_features,46LJxnfgq4QspkXlJGkiO1,spotify:track:46LJxnfgq4QspkXlJGkiO1,https://api.spotify.com/v1/tracks/46LJxnfgq4QspkXlJGkiO1,https://api.spotify.com/v1/audio-analysis/46LJxnfgq4QspkXlJGkiO1,236067,4,2
Higher Love - Decco Remix,Alex Vargas,0.583,0.502,7,-9.857,0,0.0707,0.134,2.12e-06,0.104,0.219,113.097,audio_features,0aCIl4v9O46Pc8YIT0Xcxz,spotify:track:0aCIl4v9O46Pc8YIT0Xcxz,https://api.spotify.com/v1/tracks/0aCIl4v9O46Pc8YIT0Xcxz,https://api.spotify.com/v1/audio-analysis/0aCIl4v9O46Pc8YIT0Xcxz,207920,4,2
True Love,Ariana Grande,0.561,0.368,8,-7.351,1,0.0338,0.0763,1.99e-06,0.1,0.237,101.978,audio_features,4NRF1B6kriUmtXflcVmed7,spotify:track:4NRF1B6kriUmtXflcVmed7,https://api.spotify.com/v1/tracks/4NRF1B6kriUmtXflcVmed7,https://api.spotify.com/v1/audio-analysis/4NRF1B6kriUmtXflcVmed7,166253,4,2
The Book Of Love,Peter Gabriel,0.158,0.164,8,-15.053,1,0.0335,0.833,4.79e-05,0.101,0.178,83.997,audio_features,5ufkhTglJSRjcxgBWE55xk,spotify:track:5ufkhTglJSRjcxgBWE55xk,https://api.spotify.com/v1/tracks/5ufkhTglJSRjcxgBWE55xk,https://api.spotify.com/v1/audio-analysis/5ufkhTglJSRjcxgBWE55xk,232720,4,2
"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",Elton John,0.309,0.181,10,-17.022,1,0.0337,0.87,0.000279,0.118,0.146,124.711,audio_features,0EANX0OVKSCcmarY50Xa4p,spotify:track:0EANX0OVKSCcmarY50Xa4p,https://api.spotify.com/v1/tracks/0EANX0OVKSCcmarY50Xa4p,https://api.spotify.com/v1/audio-analysis/0EANX0OVKSCcmarY50Xa4p,241013,4,2
I Will Always Love You,Whitney Houston,0.311,0.216,4,-12.555,1,0.0355,0.841,5.31e-06,0.0862,0.104,134.051,audio_features,2ZpjnusToPrH3KCFKJIcTJ,spotify:track:2ZpjnusToPrH3KCFKJIcTJ,https://api.spotify.com/v1/tracks/2ZpjnusToPrH3KCFKJIcTJ,https://api.spotify.com/v1/audio-analysis/2ZpjnusToPrH3KCFKJIcTJ,270760,4,2
"Can You Feel The Love Tonight/Nants' Ingonyama - From ""The Lion King""",Jason Derulo,0.453,0.384,0,-9.074,1,0.0368,0.549,0.0,0.105,0.51,77.052,audio_features,7gs2duQMGhBFCKuL5CWNHy,spotify:track:7gs2duQMGhBFCKuL5CWNHy,https://api.spotify.com/v1/tracks/7gs2duQMGhBFCKuL5CWNHy,https://api.spotify.com/v1/audio-analysis/7gs2duQMGhBFCKuL5CWNHy,229627,4,2
